year,date,day_night,casualty,city,accident_class,accident_subclass,road_type,longitude,latitude
2013,2013121806,1,36,8,0,0,0,128.95081546,37.68972933
2013,2013010711,1,1,12,2,4,0,129.00508309,35.08711654
2013,2013010605,0,1,15,2,7,2,126.30027862,33.44438745
2013,2013010407,1,2,5,0,1,2,126.77940505,35.95856815
2013,2013011009,1,1,11,0,1,0,126.83234145,37.56188059
2013,2013010817,1,2,5,1,3,0,126.90501461,35.63044856
2013,2013010800,0,1,15,2,7,2,126.48681022,33.49024578
2013,2013010723,0,1,14,0,4,0,129.3336942,35.53864623
2013,2013010814,1,1,0,2,6,0,128.24428528,35.33852195
2013,2013011023,0,1,1,2,7,2,127.05758969,37.91372557
2013,2013011214,1,1,5,1,8,0,127.1073532,35.44660066
2013,2013011302,0,3,1,1,3,2,127.16195084,36.99830754
2013,2013011301,0,2,3,1,4,0,126.44202279999999,34.94383037
2013,2013030502,0,2,11,0,0,0,126.89799474,37.44577879999999
2013,2013052406,1,2,1,1,8,0,127.10979376,37.03317729
2013,2013011606,1,1,15,2,7,2,126.88443541,33.51578645
2013,2013012221,0,1,1,0,0,2,126.86883956,36.94779795
2013,2013012217,1,1,9,2,6,0,127.45661958,36.31834175
2013,2013012114,1,1,2,1,3,0,128.13843727,36.73432703
2013,2013012117,1,2,4,0,5,0,126.7462495,36.60573389
2013,2013011909,1,1,0,1,2,2,128.69668941,34.80810943
2013,2013013113,1,2,8,0,1,0,127.29168472,38.1147467
2013,2013013018,0,1,2,2,4,0,128.03639782,35.87937207
2013,2013012419,0,1,1,2,4,2,126.98972801,37.84466372
2013,2013020605,0,1,7,0,4,0,126.80567262,35.16189969
2013,2013020402,0,1,13,1,3,2,127.43230325,36.62297316
2013,2013020601,0,1,12,2,7,0,129.0059997,35.15064233
2013,2013020606,1,1,12,2,7,0,129.0247436,35.08556352
2013,2013020206,1,1,11,2,7,0,126.90412594,37.57482044
2013,2013020116,1,2,4,0,5,0,126.99990176,36.812424799999995
2013,2013013123,0,1,1,2,7,0,126.79282209,37.81902241
2013,2013013122,0,1,11,2,6,2,127.12683114,37.47153752
2013,2013021323,0,1,1,2,4,0,127.37912934,37.68524259
2013,2013020820,0,1,5,2,7,2,127.04429732,35.90256091
2013,2013021901,0,1,13,1,8,0,127.90687795,36.96979449
2013,2013021820,0,3,4,0,0,0,127.14708398,36.42007159
2013,2013021822,0,1,1,2,7,2,127.11446527,37.415225299999996
2013,2013030705,0,2,8,0,0,0,128.07336811,37.44562375
2013,2013020208,1,2,2,1,4,0,128.03387354,36.38173404
2013,2013020109,1,2,8,0,0,0,129.31146236,37.27254588
2013,2013020101,0,2,7,2,7,0,126.93476959,35.17252562
2013,2013020210,1,3,8,0,1,0,128.2655437,38.00348379
2013,2013020312,1,2,3,1,3,0,126.78906779,35.03952762
2013,2013020220,0,1,3,1,8,0,126.02023996,34.73485498
2013,2013020302,0,1,3,1,3,0,126.50095928,35.08529133
2013,2013021022,0,2,2,0,4,0,129.44912776,35.66417896
2013,2013021120,0,1,1,1,3,0,126.76112669,37.51554205
2013,2013021303,0,1,11,1,3,0,126.87726112,37.57107641
2013,2013011104,0,1,0,2,7,2,128.69634058,35.21381241
2013,2013011614,1,1,1,0,4,0,127.24422579,37.36623096
2013,2013011607,1,1,0,2,7,0,128.0578979,35.19067482
2013,2013012302,0,2,1,0,5,0,126.77881043,37.59216609
2013,2013012223,0,2,11,2,4,0,127.04829697,37.51159028
2013,2013012216,1,5,8,0,0,0,128.58893126,38.07284419
2013,2013012203,0,2,1,0,5,0,127.48440286,37.10287751
2013,2013021920,0,1,1,0,1,0,126.79327315,37.63907774
2013,2013012020,0,1,1,2,10,2,127.11571370000001,37.63480908
2013,2013011921,0,1,1,2,4,0,127.12484547,37.70304255
2013,2013012922,0,1,12,2,4,0,128.98854299,35.17491413
2013,2013012819,0,1,3,2,7,0,126.40092304,34.80096896
2013,2013012418,0,3,10,0,0,2,126.63779209999998,37.59765563
2013,2013020514,1,1,16,0,5,0,127.27576609999998,36.55550220000001
2013,2013071821,0,1,13,0,0,0,127.37707021,36.64253836
2012,2012121017,1,1,7,2,7,0,126.92204509,35.16431418
2012,2012122004,0,1,9,2,7,0,127.38056115,36.31331342
2012,2012122004,0,1,1,1,3,0,126.73001791,37.70806542
2012,2012122112,1,2,11,2,7,0,126.90341843,37.44043418
2012,2012122108,1,1,5,0,4,0,126.79862815,35.98053628
2012,2012122623,0,1,1,1,2,0,126.79647757,37.61897922
2012,2012122301,0,1,5,0,0,0,126.90877350000001,35.87366005
2012,2012120418,0,1,5,2,4,0,127.08759329,36.03905607
2012,2012120504,0,1,5,2,6,0,126.95892318,35.75759781
2013,2013010116,1,1,1,1,3,0,127.56165173,37.21562907
2013,2013013113,1,8,1,0,0,1,126.87322909,37.2205717
2013,2013010308,1,7,1,0,0,1,126.88238583,37.40545235
2013,2013011513,1,2,1,0,4,0,127.10062136,37.2214475
2013,2013020910,1,1,2,1,2,0,128.39632708,36.00083963
2013,2013020610,1,1,15,2,7,0,126.27041889,33.36008323
2013,2013020700,0,1,0,1,3,0,128.67650176,35.26499483
2013,2013020806,1,2,1,0,0,0,126.97910106,37.27647907
2013,2013020809,1,1,1,0,4,2,127.12046200000002,37.64251937
2013,2013021807,1,1,1,1,4,0,126.73116219,37.34211915
2013,2013021411,1,2,8,2,7,0,128.91748731,37.75893348
2013,2013021516,1,1,6,1,4,0,128.57893124,35.87054911
2013,2013021319,0,1,15,2,4,2,126.70839788,33.2819673
2013,2013011007,1,1,3,0,0,0,127.40402072,35.01190975
2013,2013022110,1,5,16,0,0,0,127.24944759,36.46639818
2013,2013100723,0,2,8,0,0,0,127.82000784,37.30219792
2013,2013092312,1,1,1,0,4,0,126.80533743,37.64224095
2012,2012022916,1,1,4,0,4,0,126.75467653,36.20561544
2012,2012022704,0,2,1,0,1,2,126.97954027,37.24275149
2012,2012022800,0,1,0,1,4,0,128.81230796,35.201845299999995
2012,2012022803,0,1,1,1,3,0,127.09486078,37.7367341
2012,2012030302,0,2,1,0,4,0,126.79631779,37.67797009
2012,2012030213,1,2,0,0,1,2,128.50596849,35.554732200000004
2012,2012030211,1,1,4,2,6,0,126.62617189,36.89738057
2012,2012011815,1,7,7,0,0,0,126.92254364,35.13882532
2012,2012011715,1,1,0,0,1,0,128.06198219,34.9760924
2012,2012011502,0,1,1,2,7,0,127.03358937,37.21018377
2012,2012011515,1,1,12,1,4,0,128.89015441,35.12171419
2012,2012011517,1,1,2,1,3,0,128.24533122,35.77124686
2012,2012011516,1,5,2,0,1,0,129.40380652,35.9466302
2012,2012011515,1,1,3,1,4,0,126.80011944,34.39805579
2012,2012012118,0,1,2,2,7,2,128.55118090000002,36.00843569
2012,2012012106,1,1,12,2,7,0,129.04658708,35.12645463
2012,2012011923,0,1,2,1,3,0,128.92957389,35.86288498
2012,2012011917,1,1,7,2,4,2,126.93277985,35.1728229
2012,2012011906,1,1,1,1,3,0,127.16032113,37.65030478
2012,2012012800,0,1,9,2,7,2,127.42692607,36.35901393
2012,2012012716,1,3,11,2,10,0,126.93158053,37.60859388
2012,2012012805,0,1,0,1,3,0,127.79525184,34.97943252
2012,2012012904,0,1,3,2,6,0,125.97455828,34.77075479999999
2012,2012012507,1,1,2,2,7,0,129.33631036,36.02970524
2012,2012012511,1,1,8,2,6,0,128.89895747,37.24533864
2012,2012012305,0,1,13,1,8,0,127.68095598,36.89913997
2012,2012020117,1,3,12,0,1,0,128.90357642,35.08913664
2012,2012020207,1,1,8,2,6,0,127.9519852,37.34980233
2012,2012020206,1,2,8,0,5,0,129.35659649,37.14929633
2012,2012012905,0,4,1,0,5,0,127.13853998,37.60907576
2012,2012113019,0,1,11,0,4,2,126.82854804,37.4987919
2012,2012120500,0,2,7,2,7,2,126.85746833,35.1727534
2012,2012113018,0,1,3,2,6,0,126.709501,34.8105606
2012,2012113023,0,1,0,2,6,0,129.14799209999998,35.38775733
2012,2012120521,0,1,3,0,0,2,127.71496370000001,34.93209709
2012,2012120519,0,1,1,2,9,2,126.93276561,37.40283843
2012,2012120614,1,1,3,2,9,2,127.46608406,35.20888028
2012,2012120720,0,1,5,0,4,0,126.63763687,35.96906504
2012,2012120219,0,1,12,2,7,0,128.96795498,35.10315192
2012,2012010405,0,1,11,2,4,0,127.05242269,37.48956775
2012,2012011813,1,2,1,0,0,0,127.19059702,37.53340196
2012,2012041706,1,2,2,0,1,0,128.54036845,36.12106002
2012,2012121409,1,4,8,0,1,0,127.75453985,37.24199013
2012,2012010218,0,1,10,2,7,0,126.69287115,37.4229956
2012,2012051420,0,1,2,1,3,0,128.40066132,36.13686001
2012,2012112100,0,1,11,1,4,0,126.97202141,37.48431437
2012,2012112016,1,3,4,0,1,2,126.85648983,36.58503294
2012,2012111622,0,1,5,2,4,0,126.94445893,36.00291107
2012,2012111717,1,1,2,0,0,2,129.39908973,36.97431203
2012,2012111714,1,1,1,0,0,5,127.02358276,37.23509471
2012,2012103005,0,1,15,0,1,2,126.3306588,33.25073945
2012,2012103012,1,1,6,2,6,2,128.54468141,35.83335559
2012,2012110320,0,3,3,0,0,0,126.69491233,34.83117791
2013,2013061804,0,1,6,2,4,0,128.67850133,35.89612813
2013,2013032701,0,2,13,0,0,0,127.96293226,36.81983206
2013,2013122511,1,2,12,0,4,0,129.24792562,35.34089631
2013,2013010304,0,1,13,2,6,0,127.45689035,36.63466802
2013,2013011014,1,1,1,2,7,0,126.99378818,37.26970762
2013,2013010819,0,1,4,2,9,0,126.68978132,36.94991595
2013,2013010818,0,1,4,2,4,0,126.91733997,36.27816358
2013,2013011114,1,3,2,0,5,0,128.27621646,36.6851717
2013,2013011209,1,1,2,0,1,2,128.60498431,36.82246785
2013,2013011103,0,2,2,1,8,0,129.57248274,36.00450942
2013,2013011806,1,2,3,1,3,0,126.69441426,34.99537893
2013,2013011821,0,1,5,2,6,0,126.99338537,35.95167413
2013,2013011407,1,1,10,2,6,2,126.69472987,37.52464149
2013,2013011518,0,1,1,2,7,2,127.12873203,37.42101272
2013,2013011319,0,1,4,2,4,0,126.95946188,36.85552681
2013,2013011308,1,1,4,1,2,1,127.03414640000001,36.91692534
2013,2013012306,1,1,1,2,7,0,126.83856262,37.31471755
2013,2013012019,0,2,6,2,7,0,128.56164837,35.84289877
2013,2013011902,0,1,14,1,2,0,129.32361787,35.5491827
2013,2013012005,0,1,6,0,1,2,128.49890969,35.85616693
2013,2013012202,0,1,14,1,3,0,129.35960079,35.58248628
2013,2013102304,0,3,1,0,0,0,127.08688789,37.15610151
2013,2013112104,0,2,0,0,0,0,128.51246752,35.46166646
2013,2013121122,0,1,0,0,0,0,128.50796598,35.47008027
2013,2013111300,0,1,0,0,0,0,127.70290971,35.64671434
2013,2013120123,0,3,0,2,4,0,128.78325478,35.56271135
2013,2013122005,0,2,2,0,0,0,128.77617933,35.57228016
2013,2013122420,0,1,2,1,2,0,128.76890082,35.60964652
2013,2013032319,0,2,9,0,1,0,127.29981871,36.27512408
2012,2012013007,1,1,4,2,7,0,126.35540523,36.54510794
2012,2012020413,1,1,11,2,6,0,126.83530782,37.52492419
2012,2012020215,1,1,1,0,0,0,126.72833219,37.66273616
2012,2012020711,1,1,11,0,1,0,127.12711893,37.547856599999996
2012,2012020618,0,1,3,2,9,0,126.56676737,34.94332892
2012,2012021313,1,1,8,0,1,2,127.38141933,38.16287308
2012,2012021317,1,1,1,2,7,0,127.06849133,37.14899322
2012,2012021512,1,2,4,0,4,0,126.71378528,36.07633339
2012,2012021122,0,2,12,2,7,0,129.07423168,35.14301281
2012,2012022006,1,1,11,0,0,0,127.04406957,37.49969414
2012,2012021716,1,1,11,2,4,1,126.90294490000001,37.53549778
2013,2013021910,1,2,2,1,8,0,129.19664540000002,35.77133334
2013,2013022123,0,1,14,0,0,0,129.17630058,35.67205567
2013,2013091723,0,1,4,0,4,0,127.10270063,36.08118375
2013,2013091602,0,2,13,1,3,0,127.88477525,36.21859616
2013,2013070602,0,1,1,0,1,0,127.11393836,37.11148964
2013,2013013119,0,1,10,2,7,2,126.67193709,37.42023688
2013,2013012707,1,1,1,2,7,2,127.15472352,37.25128814
2013,2013012700,0,1,1,2,4,0,127.34621459,37.17395943
2013,2013012719,0,1,1,2,4,2,126.91873712,37.06304357
2013,2013012807,1,1,1,2,7,2,126.71055858,37.63040636
2013,2013012816,1,1,6,0,1,2,128.50747040000002,35.83777548
2013,2013092115,1,5,1,1,3,0,126.75941204,37.20935474
2013,2013091804,0,11,13,0,0,0,127.42967776,36.4941594
2013,2013100819,0,3,12,0,1,0,129.24763694,35.37600689
2013,2013122222,0,8,8,0,4,1,128.43392956,37.60890813
2013,2013051613,1,3,2,0,0,0,128.57216088,36.76663638
2013,2013060715,1,1,2,2,4,0,128.54781948,36.80572303
2013,2013030723,0,2,2,0,0,0,128.98640639,35.93254032
2013,2013031520,0,2,8,0,0,0,127.95889347,37.61214418
2013,2013060800,0,2,5,0,0,1,126.79115717,36.03572266
2013,2013081601,0,3,1,0,0,0,126.9693784,37.18729852
2012,2012100614,1,2,8,0,1,0,127.58808273,37.72709520000001
2012,2012112500,0,1,1,2,7,2,127.44140137,37.27556507
2012,2012112603,0,3,0,0,1,2,128.83968622,35.27560497
2012,2012070616,1,1,2,0,5,0,128.05792594,36.0657669
2012,2012062915,1,2,1,0,4,0,127.42701743,37.28950172
2012,2012071020,0,1,8,2,9,0,128.8917344,37.80646991
2013,2013041818,0,1,8,0,1,2,127.92837135,37.35592314
2013,2013041911,1,1,3,2,7,0,127.72876370000002,34.7475346
2013,2013042518,0,1,4,0,1,2,126.68128158,36.93500216
2013,2013042420,0,2,13,2,6,0,128.50363803,37.0547143
2013,2013050108,1,1,1,2,7,2,127.13794132,37.59233591
2013,2013050120,0,2,0,0,0,0,127.90809333,35.83942132
2013,2013042922,0,1,12,2,7,0,129.08141252,35.18679129
2013,2013042821,0,2,0,0,5,0,127.91371419,35.74254124
2013,2013121510,1,3,2,1,8,0,129.04606411,35.88867672
2013,2013040603,0,1,3,1,2,4,126.4941271,34.98494876
2013,2013080721,0,1,1,0,0,1,126.87293369,37.22005166
2013,2013072023,0,2,8,0,4,0,128.41102616,37.58609444
2013,2013012900,0,4,8,0,0,0,127.78359419,37.83061019
2013,2013013111,1,11,1,0,0,0,126.98296843,37.71934525
2013,2013031300,0,1,10,0,4,0,126.75036901,37.47864432
2013,2013022001,0,1,4,2,6,0,126.71088517,36.89542235
2013,2013021610,1,1,4,1,4,0,127.27696789,36.24112213
2013,2013122006,1,3,0,0,0,0,128.49217121,35.38918119
2013,2013010503,0,2,1,0,0,2,127.10430794,37.24697494
2013,2013010505,0,2,2,0,5,0,129.23763771,35.87526659
2013,2013010419,0,1,2,2,7,0,128.64943601,35.63998495
2013,2013010714,1,1,0,1,4,0,128.75324042,35.44832584
2013,2013010716,1,1,13,1,3,0,127.94160399,36.92082207
2013,2013010907,1,1,11,2,7,0,126.9081389,37.55799451
2013,2013010921,0,2,13,2,9,0,127.80880404,36.80838506
2013,2013011008,1,1,5,2,6,0,126.92273637,35.68008845
2013,2013050509,1,1,11,0,4,2,126.8522345,37.5567456
2013,2013051202,0,1,0,0,4,1,128.82517286,35.17828072
2013,2013051300,0,2,3,2,7,0,127.73373598,34.74023878
2013,2013051222,0,4,0,0,4,2,128.68335036,35.19535711
2013,2013051406,1,1,15,1,2,0,126.8347375,33.41363664
2013,2013051323,0,1,1,2,7,2,126.78911527,37.38119541
2013,2013051321,0,1,13,2,7,0,127.74628761,36.79293822
2013,2013051504,0,1,11,1,2,0,126.95224109999998,37.60926844
2013,2013051513,1,1,11,0,4,2,127.04966074,37.46160599
2013,2013051516,1,1,11,2,4,1,127.14070667,37.5401651
2013,2013052210,1,1,1,2,4,0,127.66139126,37.20670135
2013,2013052211,1,1,8,2,7,2,127.88585541,37.68923117
2013,2013052208,1,1,5,2,7,2,126.73815658,35.96395725
2013,2013052123,0,1,11,2,7,0,126.88706676,37.48129025
2013,2013052116,1,4,2,0,1,2,128.28282587,35.9235037
2013,2013052120,0,1,4,0,0,0,126.6694876,36.61643798
2012,2012032015,1,1,5,0,1,2,127.04516979999998,35.87595794
2012,2012022418,0,3,12,0,5,2,128.82616797,35.10223443
2012,2012020413,1,1,4,1,3,0,126.59453945,36.37876512
2012,2012012018,0,2,1,0,5,0,126.87512428,37.61672692
2012,2012080600,0,2,14,0,0,2,129.25429107,35.53610449
2012,2012050308,1,3,1,0,4,0,126.67485202,37.6657631
2012,2012051310,1,2,1,1,2,0,127.29654679999999,37.64259642
2012,2012040308,1,1,2,1,4,0,128.25149123,35.66622485
2012,2012102823,0,1,12,1,3,4,128.98308548,35.19274198
2012,2012061915,1,1,7,0,1,2,126.81305699,35.21341951
2012,2012070110,1,1,6,0,1,0,128.5997531,35.86798016
2012,2012062604,0,2,4,1,3,0,126.98112751,36.77514997
2012,2012110319,0,1,0,0,0,0,128.68546096,35.28608686
2012,2012110507,1,1,13,2,7,2,127.49513498,36.62267676
2012,2012110116,1,1,15,0,4,0,126.48180933,33.48067159
2012,2012103010,1,2,2,2,4,0,129.31276031,36.14766575
2012,2012123001,0,3,12,0,4,2,128.97597377,35.16328292
2012,2012123002,0,2,13,1,2,0,127.63812307,36.96053233
2012,2012122910,1,2,1,0,0,2,126.56757361,37.64729807
2012,2012123018,0,2,8,1,3,0,127.85843331,37.42182751
2012,2012120913,1,1,11,0,1,2,126.86430423,37.50867025
2012,2012120901,0,3,6,0,0,2,128.50743238,35.81549785
2012,2012120918,0,1,2,1,3,0,129.44198699,35.78647054
2012,2012121620,0,1,0,2,7,0,128.71790816,35.118888
2012,2012121318,0,1,8,1,8,0,128.8542859,37.64214557
2012,2012121408,1,1,0,0,4,0,127.77315603,35.530595899999994
2013,2013080918,0,7,1,0,1,0,126.85336363,37.43902621
2013,2013052709,1,1,1,1,2,0,126.84937487,37.39495015
2013,2013042714,1,6,11,0,0,0,127.07168297,37.42876988
2013,2013062111,1,4,4,0,4,0,126.5774186,36.56307871
2013,2013081917,1,3,4,0,0,0,126.70468764,36.76239095
2013,2013070321,0,5,4,0,4,0,127.09120055,36.4622468
2013,2013070505,0,3,4,1,3,0,127.11450623,36.55194364
2013,2013042618,0,2,4,0,4,0,127.05148843,36.20797934
2013,2013051111,1,2,4,1,2,0,126.57613355,36.3325302
2013,2013040315,1,1,4,2,4,0,127.07906823,36.43136364
2013,2013051712,1,4,4,0,0,0,127.07098789999999,36.36294505
2013,2013041519,0,1,13,0,5,0,127.48267477,37.02629962
2013,2013010621,0,1,1,1,8,0,127.00424395,37.9427599
2013,2013011023,0,2,7,2,7,0,126.89313896,35.14198188
2013,2013011021,0,1,11,2,4,2,127.13388141,37.49839319
2013,2013011714,1,1,3,1,4,0,127.7299527,34.73109291
2013,2013011712,1,5,1,2,7,0,127.13081127,37.60103066
2013,2013011719,0,1,1,2,7,0,126.7905402,37.43904095
2012,2012022406,1,1,9,2,7,0,127.42755704,36.339649200000004
2012,2012022017,1,1,11,2,10,0,126.88457751,37.58883514
2012,2012022812,1,1,1,2,4,0,127.27382803,38.09005487
2012,2012022818,0,1,13,0,1,2,127.59938409,36.79924564
2012,2012022601,0,1,1,2,7,0,126.83847105,37.62156558
2012,2012030321,0,2,14,2,7,2,129.1966648,35.44344842
2012,2012030505,0,1,6,2,7,2,128.71332663,35.83731575
2012,2012030219,0,1,11,2,7,0,126.87256315,37.52903083
2012,2012011812,1,1,1,0,0,0,126.80328593,37.08035979
2012,2012011906,1,3,2,0,0,0,128.45533995,36.65140778
2012,2012011902,0,2,6,0,0,0,128.73155547,35.86481693
2012,2012011713,1,1,13,0,0,0,127.42630055,36.47848443
2012,2012012117,1,1,4,1,2,1,126.25666725,36.77115425
2012,2012012110,1,4,3,1,3,0,126.20550387,35.05796298
2012,2012012617,1,1,5,1,8,0,127.49619849,35.44631938
2012,2012012700,0,1,1,0,1,2,127.0458278,37.73922329
2012,2012012802,0,1,0,1,2,0,128.40502565,34.994299600000005
2012,2012012518,0,2,4,2,7,0,126.61607739,36.35914739
2012,2012012518,0,1,4,2,7,0,126.70454214,36.00822257
2012,2012020116,1,2,1,0,1,2,126.84890118,37.21503643
2012,2012020217,1,1,3,0,4,0,127.02969660000001,35.3473102
2012,2012020219,0,1,0,2,7,0,128.83608081,35.39396344
2012,2012020221,0,5,4,0,0,2,127.03409673,36.91032655
2012,2012013110,1,5,13,0,5,2,127.4224813,36.71463099
2012,2012013017,1,1,1,2,7,0,126.76128512,37.50405989
2012,2012020322,0,1,2,2,7,0,129.34382688,35.99794006
2012,2012020213,1,3,1,0,1,0,127.06134792,37.39076613
2012,2012020908,1,2,1,0,5,0,127.51327867,37.16022542
2012,2012020822,0,1,0,2,7,2,128.71217361,34.86358189
2012,2012020615,1,1,1,2,4,2,127.11604478,37.33818046
2012,2012021818,0,1,1,1,8,0,127.42909222,37.721302200000004
2012,2012021912,1,1,2,2,9,0,129.34886384,36.54502824
2012,2012022005,0,1,4,2,7,2,127.10351807,36.12850096
2012,2012021806,1,1,5,2,7,0,126.7949953,35.95497329
2012,2012022012,1,1,4,0,1,2,127.10455076,36.19729365
2012,2012022010,1,1,0,0,4,2,128.58491138,35.23010933
2012,2012021814,1,1,13,0,1,2,127.92934026,37.00221313
2012,2012121420,0,1,11,2,7,0,126.85377981,37.51806829
2012,2012121018,0,1,1,2,7,0,127.26018944,36.9262777
2012,2012121500,0,1,1,2,7,2,126.95623207,37.39046469
2012,2012121606,1,1,0,2,7,2,128.12646717,34.95188998
2012,2012121116,1,1,2,1,4,0,128.26179552,36.1605518
2012,2012121114,1,1,8,1,3,0,129.21034258,37.36103999
2012,2012121104,0,1,1,0,1,0,127.07842529,37.14257485
2012,2012122001,0,1,4,1,3,1,126.98194469,36.811897200000004
2012,2012122523,0,3,2,1,2,0,128.31739401,35.95004109
2012,2012122118,0,1,2,2,4,0,128.22229377,35.91006185
2012,2012122206,1,1,15,2,7,0,126.62624879,33.26347709
2012,2012121800,0,1,4,1,3,0,127.05915122,36.82463064
2012,2012122407,1,1,1,2,7,2,126.7272456,37.31889235
2012,2012120201,0,1,0,0,0,0,128.13970769,35.15570817
2012,2012120319,0,1,7,2,7,0,126.87471176,35.16241096
2012,2012120319,0,1,4,2,6,2,127.33612143,36.77040821
2012,2012042418,0,6,4,0,4,0,126.57020614,36.80242258
2013,2013070604,0,8,4,0,0,0,127.11452231,36.58244153
2012,2012051322,0,1,6,2,4,0,128.62816572,35.87827392
2013,2013031016,1,6,13,0,0,0,127.99263673,36.75897197
2013,2013030409,1,3,4,0,0,0,127.04571200000001,36.48471936
2013,2013012203,0,1,9,2,7,0,127.41699392,36.45427872
2013,2013112106,1,2,1,0,1,0,126.86783858,37.36572422
2013,2013010122,0,1,0,1,3,0,128.11582952,35.53875523
2013,2013112212,1,1,5,1,3,0,127.58885386,35.48431035
2013,2013122920,0,2,5,1,8,0,126.69543117,35.59787262
2013,2013072304,0,2,1,0,0,0,127.60200394,37.23418823
2012,2012021703,0,1,12,2,7,1,129.01070507,35.21154166
2012,2012021613,1,1,9,2,10,0,127.39896251,36.31429504
2012,2012022300,0,1,1,1,3,2,126.57739503,37.29267975
2012,2012022200,0,1,8,2,6,0,127.94020555,37.35696766
2013,2013071817,1,1,0,1,2,0,127.83591765,35.55681994
2013,2013073010,1,1,0,0,4,0,128.39302535,35.28859051
2013,2013050723,0,3,1,0,0,0,127.10551753,37.12073663
2013,2013010604,0,3,1,1,8,0,127.59285157,37.35501912
2013,2013110703,0,2,1,0,0,0,127.10322035,37.38322529
2013,2013093000,0,3,11,0,5,0,127.05467493,37.44742847
2013,2013021905,0,1,12,0,4,0,129.23398178,35.32375124
2013,2013112301,0,3,3,0,4,0,127.23823951,34.80719264
2013,2013112721,0,2,5,0,5,0,127.12990981,35.36444795
2013,2013112301,0,2,1,0,4,0,126.86283327,37.37082256
2013,2013070615,1,1,1,1,3,0,127.15495777,36.99192235
2013,2013061809,1,2,1,0,1,0,127.42514736,37.24117638
2013,2013081415,1,2,1,0,0,0,127.35797486,37.24536743
2013,2013061800,0,3,0,0,5,0,128.5854583,35.24641535
2013,2013072318,0,2,0,2,4,0,128.67938116,35.27555204
2013,2013060107,1,1,1,2,4,0,127.10574621,37.23494605
2013,2013040603,0,1,1,0,0,0,127.10392386,37.26520444
2013,2013051212,1,6,1,1,2,0,127.17121368,37.28217191
2013,2013012108,1,1,0,1,2,0,127.85665002,35.58413459
2013,2013010108,1,1,0,1,4,0,128.77577236,35.57305984
2013,2013030813,1,2,13,1,8,0,128.12624771,37.19737685
2013,2013021900,0,1,13,0,0,0,127.72455109,36.45646106
2013,2013010403,0,1,10,1,3,0,126.67653178,37.51140422
2013,2013062614,1,1,1,2,4,0,127.31514979999999,37.38479205
2013,2013081814,1,3,8,0,0,0,127.97954351,37.53539348
2013,2013011506,1,1,9,2,9,0,127.36915724,36.35280982
2013,2013011513,1,1,1,0,1,0,127.12291017,37.02738743
